[0000021382ns] mycpu : pc = 1c0004c0, inst = 4c000020, reg = 00, val = 1c0004c4
[0000021386ns] mycpu : pc = 1c000604, inst = 001502c3, reg = 03, val = 00202c90
[0000021390ns] mycpu : pc = 1c000608, inst = 28805061, reg = 01, val = 1c0002d4
[0000021392ns] mycpu : pc = 1c00060c, inst = 28804076, reg = 22, val = 00000000
[0000021394ns] mycpu : pc = 1c000610, inst = 02806063, reg = 03, val = 00202ca8
[0000021396ns] mycpu : pc = 1c000614, inst = 4c000020, reg = 00, val = 1c000618
[0000021400ns] mycpu : pc = 1c0002d4, inst = 5fffde20, reg = 00, val = 00000000
[0000021402ns] mycpu : pc = 1c0002b0, inst = 02bff231, reg = 17, val = 00000010
[0000021404ns] mycpu : pc = 1c0002b4, inst = 2880106c, reg = 12, val = 00002cd0
[0000021408ns] mycpu : pc = 1c0002b8, inst = 0017c58c, reg = 12, val = 00000000
[0000021410ns] mycpu : pc = 1c0002bc, inst = 03403d90, reg = 16, val = 00000000
[0000021412ns] mycpu : pc = 1c0002c0, inst = 0280c210, reg = 16, val = 00000030
[0000021414ns] mycpu : pc = 1c0002c4, inst = 60000a0f, reg = 00, val = 00000000
[0000021416ns] mycpu : pc = 1c0002cc, inst = 00100204, reg = 04, val = 00000030
[0000021418ns] mycpu : pc = 1c0002d0, inst = 54031400, reg = 01, val = 1c0002d4
[0000021420ns] mycpu : pc = 1c0005e4, inst = 02bfa063, reg = 03, val = 00202c90
[0000021422ns] mycpu : pc = 1c0005e8, inst = 29805061, reg = 00, val = 00202ca4
[0000021424ns] mycpu : pc = 1c0005ec, inst = 29804076, reg = 00, val = 00202ca0
[0000021426ns] mycpu : pc = 1c0005f0, inst = 00150076, reg = 22, val = 00202c90
[0000021430ns] mycpu : pc = 1c0005f4, inst = 29000064, reg = 00, val = 00202c90
[0000021432ns] mycpu : pc = 1c0005f8, inst = 29000460, reg = 00, val = 00202c91
[0000021434ns] mycpu : pc = 1c0005fc, inst = 00150064, reg = 04, val = 00202c90
[0000021436ns] mycpu : pc = 1c000600, inst = 57ffd3ff, reg = 01, val = 1c000604
[0000021438ns] mycpu : pc = 1c0005d0, inst = 1dc8004c, reg = 12, val = 000025d0
[0000021440ns] mycpu : pc = 1c0005d4, inst = 2899f18c, reg = 12, val = 00001500
[0000021444ns] mycpu : pc = 1c0005d8, inst = 0280318c, reg = 12, val = 0000150c
[0000021446ns] mycpu : pc = 1c0005dc, inst = 2880018d, reg = 13, val = 1c0004b0
[0000021452ns] mycpu : pc = 1c0005e0, inst = 4c0001a0, reg = 00, val = 1c0005e4
[0000021456ns] mycpu : pc = 1c0004b0, inst = 157f5fed, reg = 13, val = bfaff000
[0000021458ns] mycpu : pc = 1c0004b4, inst = 03bc41ad, reg = 13, val = bfafff10
[0000021460ns] mycpu : pc = 1c0004b8, inst = 2800008c, reg = 12, val = 00000030
[0000021464ns] mycpu : pc = 1c0004bc, inst = 298001ac, reg = 00, val = bfafff10
[0000021466ns] mycpu : pc = 1c0004c0, inst = 4c000020, reg = 00, val = 1c0004c4
[0000021470ns] mycpu : pc = 1c000604, inst = 001502c3, reg = 03, val = 00202c90
[0000021474ns] mycpu : pc = 1c000608, inst = 28805061, reg = 01, val = 1c0002d4
[0000021476ns] mycpu : pc = 1c00060c, inst = 28804076, reg = 22, val = 00000000
[0000021478ns] mycpu : pc = 1c000610, inst = 02806063, reg = 03, val = 00202ca8
[0000021480ns] mycpu : pc = 1c000614, inst = 4c000020, reg = 00, val = 1c000618
[0000021484ns] mycpu : pc = 1c0002d4, inst = 5fffde20, reg = 00, val = 00000000
[0000021486ns] mycpu : pc = 1c0002b0, inst = 02bff231, reg = 17, val = 0000000c
[0000021488ns] mycpu : pc = 1c0002b4, inst = 2880106c, reg = 12, val = 00002cd0
[0000021492ns] mycpu : pc = 1c0002b8, inst = 0017c58c, reg = 12, val = 00000002
[0000021494ns] mycpu : pc = 1c0002bc, inst = 03403d90, reg = 16, val = 00000002
[0000021496ns] mycpu : pc = 1c0002c0, inst = 0280c210, reg = 16, val = 00000032
[0000021498ns] mycpu : pc = 1c0002c4, inst = 60000a0f, reg = 00, val = 00000000
[0000021500ns] mycpu : pc = 1c0002cc, inst = 00100204, reg = 04, val = 00000032
[0000021502ns] mycpu : pc = 1c0002d0, inst = 54031400, reg = 01, val = 1c0002d4
[0000021504ns] mycpu : pc = 1c0005e4, inst = 02bfa063, reg = 03, val = 00202c90
[0000021506ns] mycpu : pc = 1c0005e8, inst = 29805061, reg = 00, val = 00202ca4
[0000021508ns] mycpu : pc = 1c0005ec, inst = 29804076, reg = 00, val = 00202ca0
[0000021510ns] mycpu : pc = 1c0005f0, inst = 00150076, reg = 22, val = 00202c90
[0000021514ns] mycpu : pc = 1c0005f4, inst = 29000064, reg = 00, val = 00202c90
[0000021516ns] mycpu : pc = 1c0005f8, inst = 29000460, reg = 00, val = 00202c91
[0000021518ns] mycpu : pc = 1c0005fc, inst = 00150064, reg = 04, val = 00202c90
[0000021520ns] mycpu : pc = 1c000600, inst = 57ffd3ff, reg = 01, val = 1c000604
[0000021522ns] mycpu : pc = 1c0005d0, inst = 1dc8004c, reg = 12, val = 000025d0
[0000021524ns] mycpu : pc = 1c0005d4, inst = 2899f18c, reg = 12, val = 00001500
[0000021528ns] mycpu : pc = 1c0005d8, inst = 0280318c, reg = 12, val = 0000150c
[0000021530ns] mycpu : pc = 1c0005dc, inst = 2880018d, reg = 13, val = 1c0004b0
[0000021536ns] mycpu : pc = 1c0005e0, inst = 4c0001a0, reg = 00, val = 1c0005e4
[0000021540ns] mycpu : pc = 1c0004b0, inst = 157f5fed, reg = 13, val = bfaff000
[0000021542ns] mycpu : pc = 1c0004b4, inst = 03bc41ad, reg = 13, val = bfafff10
[0000021544ns] mycpu : pc = 1c0004b8, inst = 2800008c, reg = 12, val = 00000032
[0000021548ns] mycpu : pc = 1c0004bc, inst = 298001ac, reg = 00, val = bfafff10
[0000021550ns] mycpu : pc = 1c0004c0, inst = 4c000020, reg = 00, val = 1c0004c4
[0000021554ns] mycpu : pc = 1c000604, inst = 001502c3, reg = 03, val = 00202c90
[0000021558ns] mycpu : pc = 1c000608, inst = 28805061, reg = 01, val = 1c0002d4
[0000021560ns] mycpu : pc = 1c00060c, inst = 28804076, reg = 22, val = 00000000
[0000021562ns] mycpu : pc = 1c000610, inst = 02806063, reg = 03, val = 00202ca8
[0000021564ns] mycpu : pc = 1c000614, inst = 4c000020, reg = 00, val = 1c000618
[0000021568ns] mycpu : pc = 1c0002d4, inst = 5fffde20, reg = 00, val = 00000000
[0000021570ns] mycpu : pc = 1c0002b0, inst = 02bff231, reg = 17, val = 00000008
[0000021572ns] mycpu : pc = 1c0002b4, inst = 2880106c, reg = 12, val = 00002cd0
[0000021576ns] mycpu : pc = 1c0002b8, inst = 0017c58c, reg = 12, val = 0000002c
[0000021578ns] mycpu : pc = 1c0002bc, inst = 03403d90, reg = 16, val = 0000000c
[0000021580ns] mycpu : pc = 1c0002c0, inst = 0280c210, reg = 16, val = 0000003c
[0000021582ns] mycpu : pc = 1c0002c4, inst = 60000a0f, reg = 00, val = 00000000
[0000021586ns] mycpu : pc = 1c0002c8, inst = 02809e10, reg = 16, val = 00000063
[0000021588ns] mycpu : pc = 1c0002cc, inst = 00100204, reg = 04, val = 00000063
[0000021590ns] mycpu : pc = 1c0002d0, inst = 54031400, reg = 01, val = 1c0002d4
[0000021592ns] mycpu : pc = 1c0005e4, inst = 02bfa063, reg = 03, val = 00202c90
[0000021594ns] mycpu : pc = 1c0005e8, inst = 29805061, reg = 00, val = 00202ca4
[0000021596ns] mycpu : pc = 1c0005ec, inst = 29804076, reg = 00, val = 00202ca0
[0000021598ns] mycpu : pc = 1c0005f0, inst = 00150076, reg = 22, val = 00202c90
[0000021602ns] mycpu : pc = 1c0005f4, inst = 29000064, reg = 00, val = 00202c90
[0000021604ns] mycpu : pc = 1c0005f8, inst = 29000460, reg = 00, val = 00202c91
[0000021606ns] mycpu : pc = 1c0005fc, inst = 00150064, reg = 04, val = 00202c90
[0000021608ns] mycpu : pc = 1c000600, inst = 57ffd3ff, reg = 01, val = 1c000604
[0000021610ns] mycpu : pc = 1c0005d0, inst = 1dc8004c, reg = 12, val = 000025d0
[0000021612ns] mycpu : pc = 1c0005d4, inst = 2899f18c, reg = 12, val = 00001500
[0000021616ns] mycpu : pc = 1c0005d8, inst = 0280318c, reg = 12, val = 0000150c
[0000021618ns] mycpu : pc = 1c0005dc, inst = 2880018d, reg = 13, val = 1c0004b0
[0000021624ns] mycpu : pc = 1c0005e0, inst = 4c0001a0, reg = 00, val = 1c0005e4
[0000021628ns] mycpu : pc = 1c0004b0, inst = 157f5fed, reg = 13, val = bfaff000
[0000021630ns] mycpu : pc = 1c0004b4, inst = 03bc41ad, reg = 13, val = bfafff10
[0000021632ns] mycpu : pc = 1c0004b8, inst = 2800008c, reg = 12, val = 00000063
[0000021636ns] mycpu : pc = 1c0004bc, inst = 298001ac, reg = 00, val = bfafff10
[0000021638ns] mycpu : pc = 1c0004c0, inst = 4c000020, reg = 00, val = 1c0004c4
[0000021642ns] mycpu : pc = 1c000604, inst = 001502c3, reg = 03, val = 00202c90
[0000021646ns] mycpu : pc = 1c000608, inst = 28805061, reg = 01, val = 1c0002d4
[0000021648ns] mycpu : pc = 1c00060c, inst = 28804076, reg = 22, val = 00000000
[0000021650ns] mycpu : pc = 1c000610, inst = 02806063, reg = 03, val = 00202ca8
[0000021652ns] mycpu : pc = 1c000614, inst = 4c000020, reg = 00, val = 1c000618
[0000021656ns] mycpu : pc = 1c0002d4, inst = 5fffde20, reg = 00, val = 00000000
[0000021658ns] mycpu : pc = 1c0002b0, inst = 02bff231, reg = 17, val = 00000004
[0000021660ns] mycpu : pc = 1c0002b4, inst = 2880106c, reg = 12, val = 00002cd0
[0000021664ns] mycpu : pc = 1c0002b8, inst = 0017c58c, reg = 12, val = 000002cd
[0000021666ns] mycpu : pc = 1c0002bc, inst = 03403d90, reg = 16, val = 0000000d
[0000021668ns] mycpu : pc = 1c0002c0, inst = 0280c210, reg = 16, val = 0000003d
[0000021670ns] mycpu : pc = 1c0002c4, inst = 60000a0f, reg = 00, val = 00000000
[0000021674ns] mycpu : pc = 1c0002c8, inst = 02809e10, reg = 16, val = 00000064
[0000021676ns] mycpu : pc = 1c0002cc, inst = 00100204, reg = 04, val = 00000064
[0000021678ns] mycpu : pc = 1c0002d0, inst = 54031400, reg = 01, val = 1c0002d4
[0000021680ns] mycpu : pc = 1c0005e4, inst = 02bfa063, reg = 03, val = 00202c90
[0000021682ns] mycpu : pc = 1c0005e8, inst = 29805061, reg = 00, val = 00202ca4
[0000021684ns] mycpu : pc = 1c0005ec, inst = 29804076, reg = 00, val = 00202ca0
[0000021686ns] mycpu : pc = 1c0005f0, inst = 00150076, reg = 22, val = 00202c90
[0000021690ns] mycpu : pc = 1c0005f4, inst = 29000064, reg = 00, val = 00202c90
[0000021692ns] mycpu : pc = 1c0005f8, inst = 29000460, reg = 00, val = 00202c91
[0000021694ns] mycpu : pc = 1c0005fc, inst = 00150064, reg = 04, val = 00202c90
[0000021696ns] mycpu : pc = 1c000600, inst = 57ffd3ff, reg = 01, val = 1c000604
[0000021698ns] mycpu : pc = 1c0005d0, inst = 1dc8004c, reg = 12, val = 000025d0
[0000021700ns] mycpu : pc = 1c0005d4, inst = 2899f18c, reg = 12, val = 00001500
[0000021704ns] mycpu : pc = 1c0005d8, inst = 0280318c, reg = 12, val = 0000150c
[0000021706ns] mycpu : pc = 1c0005dc, inst = 2880018d, reg = 13, val = 1c0004b0
[0000021712ns] mycpu : pc = 1c0005e0, inst = 4c0001a0, reg = 00, val = 1c0005e4
[0000021716ns] mycpu : pc = 1c0004b0, inst = 157f5fed, reg = 13, val = bfaff000
[0000021718ns] mycpu : pc = 1c0004b4, inst = 03bc41ad, reg = 13, val = bfafff10
[0000021720ns] mycpu : pc = 1c0004b8, inst = 2800008c, reg = 12, val = 00000064
[0000021724ns] mycpu : pc = 1c0004bc, inst = 298001ac, reg = 00, val = bfafff10
[0000021726ns] mycpu : pc = 1c0004c0, inst = 4c000020, reg = 00, val = 1c0004c4
[0000021730ns] mycpu : pc = 1c000604, inst = 001502c3, reg = 03, val = 00202c90
[0000021734ns] mycpu : pc = 1c000608, inst = 28805061, reg = 01, val = 1c0002d4
[0000021736ns] mycpu : pc = 1c00060c, inst = 28804076, reg = 22, val = 00000000
[0000021738ns] mycpu : pc = 1c000610, inst = 02806063, reg = 03, val = 00202ca8
[0000021740ns] mycpu : pc = 1c000614, inst = 4c000020, reg = 00, val = 1c000618
[0000021744ns] mycpu : pc = 1c0002d4, inst = 5fffde20, reg = 00, val = 00000000
[0000021746ns] mycpu : pc = 1c0002b0, inst = 02bff231, reg = 17, val = 00000000
[0000021748ns] mycpu : pc = 1c0002b4, inst = 2880106c, reg = 12, val = 00002cd0
[0000021752ns] mycpu : pc = 1c0002b8, inst = 0017c58c, reg = 12, val = 00002cd0
[0000021754ns] mycpu : pc = 1c0002bc, inst = 03403d90, reg = 16, val = 00000000
[0000021756ns] mycpu : pc = 1c0002c0, inst = 0280c210, reg = 16, val = 00000030
[0000021758ns] mycpu : pc = 1c0002c4, inst = 60000a0f, reg = 00, val = 00000000
[0000021762ns] mycpu : pc = 1c0002cc, inst = 00100204, reg = 04, val = 00000030
[0000021764ns] mycpu : pc = 1c0002d0, inst = 54031400, reg = 01, val = 1c0002d4
[0000021766ns] mycpu : pc = 1c0005e4, inst = 02bfa063, reg = 03, val = 00202c90
[0000021768ns] mycpu : pc = 1c0005e8, inst = 29805061, reg = 00, val = 00202ca4
[0000021770ns] mycpu : pc = 1c0005ec, inst = 29804076, reg = 00, val = 00202ca0
[0000021772ns] mycpu : pc = 1c0005f0, inst = 00150076, reg = 22, val = 00202c90
[0000021776ns] mycpu : pc = 1c0005f4, inst = 29000064, reg = 00, val = 00202c90
[0000021778ns] mycpu : pc = 1c0005f8, inst = 29000460, reg = 00, val = 00202c91
[0000021780ns] mycpu : pc = 1c0005fc, inst = 00150064, reg = 04, val = 00202c90
[0000021782ns] mycpu : pc = 1c000600, inst = 57ffd3ff, reg = 01, val = 1c000604
[0000021784ns] mycpu : pc = 1c0005d0, inst = 1dc8004c, reg = 12, val = 000025d0
[0000021786ns] mycpu : pc = 1c0005d4, inst = 2899f18c, reg = 12, val = 00001500
[0000021790ns] mycpu : pc = 1c0005d8, inst = 0280318c, reg = 12, val = 0000150c
[0000021792ns] mycpu : pc = 1c0005dc, inst = 2880018d, reg = 13, val = 1c0004b0
[0000021798ns] mycpu : pc = 1c0005e0, inst = 4c0001a0, reg = 00, val = 1c0005e4
[0000021802ns] mycpu : pc = 1c0004b0, inst = 157f5fed, reg = 13, val = bfaff000
[0000021804ns] mycpu : pc = 1c0004b4, inst = 03bc41ad, reg = 13, val = bfafff10
[0000021806ns] mycpu : pc = 1c0004b8, inst = 2800008c, reg = 12, val = 00000030
[0000021810ns] mycpu : pc = 1c0004bc, inst = 298001ac, reg = 00, val = bfafff10
[0000021812ns] mycpu : pc = 1c0004c0, inst = 4c000020, reg = 00, val = 1c0004c4
[0000021816ns] mycpu : pc = 1c000604, inst = 001502c3, reg = 03, val = 00202c90
[0000021820ns] mycpu : pc = 1c000608, inst = 28805061, reg = 01, val = 1c0002d4
[0000021822ns] mycpu : pc = 1c00060c, inst = 28804076, reg = 22, val = 00000000
[0000021824ns] mycpu : pc = 1c000610, inst = 02806063, reg = 03, val = 00202ca8
[0000021826ns] mycpu : pc = 1c000614, inst = 4c000020, reg = 00, val = 1c000618
[0000021830ns] mycpu : pc = 1c0002d4, inst = 5fffde20, reg = 00, val = 00000000
[0000021834ns] mycpu : pc = 1c0002d8, inst = 28800061, reg = 01, val = 1c0001b4
[0000021836ns] mycpu : pc = 1c0002dc, inst = 02802063, reg = 03, val = 00202cb0
[0000021840ns] mycpu : pc = 1c0002e0, inst = 4c000020, reg = 00, val = 1c0002e4
[0000021844ns] mycpu : pc = 1c0001b4, inst = 1dc80064, reg = 04, val = 000031b4
[0000021846ns] mycpu : pc = 1c0001b8, inst = 28a86084, reg = 04, val = 00001a96
[0000021848ns] mycpu : pc = 1c0001bc, inst = 5405f400, reg = 01, val = 1c0001c0
[0000021882ns] mycpu : pc = 1c0007b0, inst = 02bfc063, reg = 03, val = 00202ca0
[0000021884ns] mycpu : pc = 1c0007b4, inst = 29802076, reg = 00, val = 00202ca8
[0000021886ns] mycpu : pc = 1c0007b8, inst = 29803061, reg = 00, val = 00202cac
[0000021888ns] mycpu : pc = 1c0007bc, inst = 00150096, reg = 22, val = 00001a96
[0000021890ns] mycpu : pc = 1c0007c0, inst = 28000084, reg = 04, val = 0000000a
[0000021896ns] mycpu : pc = 1c0007c4, inst = 58001480, reg = 00, val = 00000000
[0000021898ns] mycpu : pc = 1c0007c8, inst = 028006d6, reg = 22, val = 00001a97
[0000021900ns] mycpu : pc = 1c0007cc, inst = 57fe1bff, reg = 01, val = 1c0007d0
[0000021902ns] mycpu : pc = 1c0005e4, inst = 02bfa063, reg = 03, val = 00202c88
[0000021904ns] mycpu : pc = 1c0005e8, inst = 29805061, reg = 00, val = 00202c9c
[0000021906ns] mycpu : pc = 1c0005ec, inst = 29804076, reg = 00, val = 00202c98
[0000021908ns] mycpu : pc = 1c0005f0, inst = 00150076, reg = 22, val = 00202c88
[0000021912ns] mycpu : pc = 1c0005f4, inst = 29000064, reg = 00, val = 00202c88
[0000021914ns] mycpu : pc = 1c0005f8, inst = 29000460, reg = 00, val = 00202c89
[0000021916ns] mycpu : pc = 1c0005fc, inst = 00150064, reg = 04, val = 00202c88
[0000021918ns] mycpu : pc = 1c000600, inst = 57ffd3ff, reg = 01, val = 1c000604
[0000021920ns] mycpu : pc = 1c0005d0, inst = 1dc8004c, reg = 12, val = 000025d0
[0000021922ns] mycpu : pc = 1c0005d4, inst = 2899f18c, reg = 12, val = 00001500
[0000021926ns] mycpu : pc = 1c0005d8, inst = 0280318c, reg = 12, val = 0000150c
[0000021928ns] mycpu : pc = 1c0005dc, inst = 2880018d, reg = 13, val = 1c0004b0
[0000021934ns] mycpu : pc = 1c0005e0, inst = 4c0001a0, reg = 00, val = 1c0005e4
[0000021938ns] mycpu : pc = 1c0004b0, inst = 157f5fed, reg = 13, val = bfaff000
[0000021940ns] mycpu : pc = 1c0004b4, inst = 03bc41ad, reg = 13, val = bfafff10
[0000021942ns] mycpu : pc = 1c0004b8, inst = 2800008c, reg = 12, val = 0000000a
[0000021946ns] mycpu : pc = 1c0004bc, inst = 298001ac, reg = 00, val = bfafff10
[0000021948ns] mycpu : pc = 1c0004c0, inst = 4c000020, reg = 00, val = 1c0004c4
[0000021952ns] mycpu : pc = 1c000604, inst = 001502c3, reg = 03, val = 00202c88
[0000021956ns] mycpu : pc = 1c000608, inst = 28805061, reg = 01, val = 1c0007d0
[0000021958ns] mycpu : pc = 1c00060c, inst = 28804076, reg = 22, val = 00001a97
[0000021960ns] mycpu : pc = 1c000610, inst = 02806063, reg = 03, val = 00202ca0
[0000021962ns] mycpu : pc = 1c000614, inst = 4c000020, reg = 00, val = 1c000618
[0000021966ns] mycpu : pc = 1c0007d0, inst = 280002c4, reg = 04, val = 00000063
[0000021972ns] mycpu : pc = 1c0007d4, inst = 5ffff480, reg = 00, val = 00000000
[0000021974ns] mycpu : pc = 1c0007c8, inst = 028006d6, reg = 22, val = 00001a98
[0000021976ns] mycpu : pc = 1c0007cc, inst = 57fe1bff, reg = 01, val = 1c0007d0
[0000021978ns] mycpu : pc = 1c0005e4, inst = 02bfa063, reg = 03, val = 00202c88
[0000021980ns] mycpu : pc = 1c0005e8, inst = 29805061, reg = 00, val = 00202c9c
[0000021982ns] mycpu : pc = 1c0005ec, inst = 29804076, reg = 00, val = 00202c98
[0000021984ns] mycpu : pc = 1c0005f0, inst = 00150076, reg = 22, val = 00202c88
[0000021988ns] mycpu : pc = 1c0005f4, inst = 29000064, reg = 00, val = 00202c88
[0000021990ns] mycpu : pc = 1c0005f8, inst = 29000460, reg = 00, val = 00202c89
[0000021992ns] mycpu : pc = 1c0005fc, inst = 00150064, reg = 04, val = 00202c88
[0000021994ns] mycpu : pc = 1c000600, inst = 57ffd3ff, reg = 01, val = 1c000604
[0000021996ns] mycpu : pc = 1c0005d0, inst = 1dc8004c, reg = 12, val = 000025d0
[0000021998ns] mycpu : pc = 1c0005d4, inst = 2899f18c, reg = 12, val = 00001500
[0000022002ns] mycpu : pc = 1c0005d8, inst = 0280318c, reg = 12, val = 0000150c
[0000022004ns] mycpu : pc = 1c0005dc, inst = 2880018d, reg = 13, val = 1c0004b0
[0000022010ns] mycpu : pc = 1c0005e0, inst = 4c0001a0, reg = 00, val = 1c0005e4
[0000022014ns] mycpu : pc = 1c0004b0, inst = 157f5fed, reg = 13, val = bfaff000
[0000022016ns] mycpu : pc = 1c0004b4, inst = 03bc41ad, reg = 13, val = bfafff10
[0000022018ns] mycpu : pc = 1c0004b8, inst = 2800008c, reg = 12, val = 00000063
[0000022022ns] mycpu : pc = 1c0004bc, inst = 298001ac, reg = 00, val = bfafff10
[0000022024ns] mycpu : pc = 1c0004c0, inst = 4c000020, reg = 00, val = 1c0004c4
[0000022028ns] mycpu : pc = 1c000604, inst = 001502c3, reg = 03, val = 00202c88
[0000022032ns] mycpu : pc = 1c000608, inst = 28805061, reg = 01, val = 1c0007d0
[0000022034ns] mycpu : pc = 1c00060c, inst = 28804076, reg = 22, val = 00001a98
[0000022036ns] mycpu : pc = 1c000610, inst = 02806063, reg = 03, val = 00202ca0
[0000022038ns] mycpu : pc = 1c000614, inst = 4c000020, reg = 00, val = 1c000618
[0000022042ns] mycpu : pc = 1c0007d0, inst = 280002c4, reg = 04, val = 0000006c
[0000022048ns] mycpu : pc = 1c0007d4, inst = 5ffff480, reg = 00, val = 00000000
[0000022050ns] mycpu : pc = 1c0007c8, inst = 028006d6, reg = 22, val = 00001a99
[0000022052ns] mycpu : pc = 1c0007cc, inst = 57fe1bff, reg = 01, val = 1c0007d0
[0000022054ns] mycpu : pc = 1c0005e4, inst = 02bfa063, reg = 03, val = 00202c88
[0000022056ns] mycpu : pc = 1c0005e8, inst = 29805061, reg = 00, val = 00202c9c
[0000022058ns] mycpu : pc = 1c0005ec, inst = 29804076, reg = 00, val = 00202c98
[0000022060ns] mycpu : pc = 1c0005f0, inst = 00150076, reg = 22, val = 00202c88
[0000022064ns] mycpu : pc = 1c0005f4, inst = 29000064, reg = 00, val = 00202c88
[0000022066ns] mycpu : pc = 1c0005f8, inst = 29000460, reg = 00, val = 00202c89
[0000022068ns] mycpu : pc = 1c0005fc, inst = 00150064, reg = 04, val = 00202c88
[0000022070ns] mycpu : pc = 1c000600, inst = 57ffd3ff, reg = 01, val = 1c000604
[0000022072ns] mycpu : pc = 1c0005d0, inst = 1dc8004c, reg = 12, val = 000025d0
[0000022074ns] mycpu : pc = 1c0005d4, inst = 2899f18c, reg = 12, val = 00001500
[0000022078ns] mycpu : pc = 1c0005d8, inst = 0280318c, reg = 12, val = 0000150c
[0000022080ns] mycpu : pc = 1c0005dc, inst = 2880018d, reg = 13, val = 1c0004b0
[0000022086ns] mycpu : pc = 1c0005e0, inst = 4c0001a0, reg = 00, val = 1c0005e4
[0000022090ns] mycpu : pc = 1c0004b0, inst = 157f5fed, reg = 13, val = bfaff000
[0000022092ns] mycpu : pc = 1c0004b4, inst = 03bc41ad, reg = 13, val = bfafff10
[0000022094ns] mycpu : pc = 1c0004b8, inst = 2800008c, reg = 12, val = 0000006c
[0000022098ns] mycpu : pc = 1c0004bc, inst = 298001ac, reg = 00, val = bfafff10
[0000022100ns] mycpu : pc = 1c0004c0, inst = 4c000020, reg = 00, val = 1c0004c4
[0000022104ns] mycpu : pc = 1c000604, inst = 001502c3, reg = 03, val = 00202c88
[0000022108ns] mycpu : pc = 1c000608, inst = 28805061, reg = 01, val = 1c0007d0
[0000022110ns] mycpu : pc = 1c00060c, inst = 28804076, reg = 22, val = 00001a99
[0000022112ns] mycpu : pc = 1c000610, inst = 02806063, reg = 03, val = 00202ca0
[0000022114ns] mycpu : pc = 1c000614, inst = 4c000020, reg = 00, val = 1c000618
[0000022118ns] mycpu : pc = 1c0007d0, inst = 280002c4, reg = 04, val = 0000006b
[0000022124ns] mycpu : pc = 1c0007d4, inst = 5ffff480, reg = 00, val = 00000000
[0000022126ns] mycpu : pc = 1c0007c8, inst = 028006d6, reg = 22, val = 00001a9a
[0000022128ns] mycpu : pc = 1c0007cc, inst = 57fe1bff, reg = 01, val = 1c0007d0
[0000022130ns] mycpu : pc = 1c0005e4, inst = 02bfa063, reg = 03, val = 00202c88
[0000022132ns] mycpu : pc = 1c0005e8, inst = 29805061, reg = 00, val = 00202c9c
[0000022134ns] mycpu : pc = 1c0005ec, inst = 29804076, reg = 00, val = 00202c98
[0000022136ns] mycpu : pc = 1c0005f0, inst = 00150076, reg = 22, val = 00202c88
[0000022140ns] mycpu : pc = 1c0005f4, inst = 29000064, reg = 00, val = 00202c88
[0000022142ns] mycpu : pc = 1c0005f8, inst = 29000460, reg = 00, val = 00202c89
[0000022144ns] mycpu : pc = 1c0005fc, inst = 00150064, reg = 04, val = 00202c88
[0000022146ns] mycpu : pc = 1c000600, inst = 57ffd3ff, reg = 01, val = 1c000604
[0000022148ns] mycpu : pc = 1c0005d0, inst = 1dc8004c, reg = 12, val = 000025d0
[0000022150ns] mycpu : pc = 1c0005d4, inst = 2899f18c, reg = 12, val = 00001500
[0000022154ns] mycpu : pc = 1c0005d8, inst = 0280318c, reg = 12, val = 0000150c
[0000022156ns] mycpu : pc = 1c0005dc, inst = 2880018d, reg = 13, val = 1c0004b0
[0000022162ns] mycpu : pc = 1c0005e0, inst = 4c0001a0, reg = 00, val = 1c0005e4
[0000022166ns] mycpu : pc = 1c0004b0, inst = 157f5fed, reg = 13, val = bfaff000
[0000022168ns] mycpu : pc = 1c0004b4, inst = 03bc41ad, reg = 13, val = bfafff10
[0000022170ns] mycpu : pc = 1c0004b8, inst = 2800008c, reg = 12, val = 0000006b
[0000022174ns] mycpu : pc = 1c0004bc, inst = 298001ac, reg = 00, val = bfafff10
[0000022176ns] mycpu : pc = 1c0004c0, inst = 4c000020, reg = 00, val = 1c0004c4
[0000022180ns] mycpu : pc = 1c000604, inst = 001502c3, reg = 03, val = 00202c88
[0000022184ns] mycpu : pc = 1c000608, inst = 28805061, reg = 01, val = 1c0007d0
[0000022186ns] mycpu : pc = 1c00060c, inst = 28804076, reg = 22, val = 00001a9a
[0000022188ns] mycpu : pc = 1c000610, inst = 02806063, reg = 03, val = 00202ca0
[0000022190ns] mycpu : pc = 1c000614, inst = 4c000020, reg = 00, val = 1c000618
[0000022194ns] mycpu : pc = 1c0007d0, inst = 280002c4, reg = 04, val = 00000020
[0000022200ns] mycpu : pc = 1c0007d4, inst = 5ffff480, reg = 00, val = 00000000
[0000022202ns] mycpu : pc = 1c0007c8, inst = 028006d6, reg = 22, val = 00001a9b
[0000022204ns] mycpu : pc = 1c0007cc, inst = 57fe1bff, reg = 01, val = 1c0007d0
[0000022206ns] mycpu : pc = 1c0005e4, inst = 02bfa063, reg = 03, val = 00202c88
[0000022208ns] mycpu : pc = 1c0005e8, inst = 29805061, reg = 00, val = 00202c9c
[0000022210ns] mycpu : pc = 1c0005ec, inst = 29804076, reg = 00, val = 00202c98
[0000022212ns] mycpu : pc = 1c0005f0, inst = 00150076, reg = 22, val = 00202c88
[0000022216ns] mycpu : pc = 1c0005f4, inst = 29000064, reg = 00, val = 00202c88
[0000022218ns] mycpu : pc = 1c0005f8, inst = 29000460, reg = 00, val = 00202c89
